,text,label,translation
1355,aye • @jyhonnysuh still looking for a hint? look at the likes~,esfj,aye - @jyhonnysuh ¿todavía buscando una pista? mira los likes~
1356,aye ,esfj,sí
1357, This is Loona's Jo leader! Hope it's not too late to search for friends hehe~ just leave a trace or paint the…,esfj, ¡Este es el líder Jo de Loona! Espero que no sea demasiado tarde para buscar amigos jeje~ sólo dejar un rastro o pintar el...
1358,Aye • LIGHTSUM's Juhyeon or LIGHTSUM's Nayoung? Help me choose one 🥺,esfj,Aye - ¿Juhyeon de LIGHTSUM o Nayoung de LIGHTSUM? Ayúdame a elegir uno 🥺
1359,"Aye would it be bad ask for cuddles? I'm a male, over 30. If you don't mind cuddling and talking about silly things…",esfj,"¿Sería malo pedir mimos? Soy hombre, mayor de 30 años. Si no te importa mimos y hablar de cosas tontas ..."
1360," Hello tweet dwellers. Without revealing my identity, I’m looking for an active English speaker to fulfill my…",esfj," Hola tuiteros. Sin revelar mi identidad, estoy buscando un hablante activo de Inglés para cumplir con mi..."
1361,is there any SM squad who still have a spot for Seulgi? thank's before! aye,esfj,¿hay alguna escuadra SM que todavía tiene un lugar para Seulgi? gracias antes! aye
1362,"Aye In attempt to gain a companion on my DM, a light talk before sleeping. Anyone up? This has been, Kim Jongin. [ENG]",esfj,"Aye En el intento de ganar un compañero en mi DM, una charla ligera antes de dormir. ¿Alguien despierto? Esto ha sido, Kim Jongin. [ENG]"
1363,"Aye In the mood to share some warmth and affection but this guy doesn’t have anyone to be his companion. So, does a…",esfj,"Aye De humor para compartir un poco de calor y afecto, pero este tipo no tiene a nadie para ser su compañero. Así que..."
1364,Aye my timeline is a bit empty so I want to liven it up. Here's a catch; you can join me here! ♡ Leave a trace for…,esfj,"Sí, mi línea de tiempo está un poco vacía, así que quiero animarla. Aquí hay una trampa; ¡puedes unirte a mí aquí! ♡ Deja un rastro para..."
1365," I'm feeling chatty and longing for someone to talk with. If you are up for a random talk, please leave your t…",esfj," Me siento charlatana y con ganas de hablar con alguien. Si usted está listo para una charla al azar, por favor deje su t..."
1366, I know that it's late already but I am trying my luck on here to find new mutuals. I offer a long-term friend…,esfj, Sé que ya es tarde pero estoy probando suerte aquí para encontrar nuevas mutuas. Ofrezco un amigo a largo plazo...
1367,Aye drop a pov along with your pictures!,esfj,¡Aye dejar un pov junto con sus fotos!
1368,Aye did anyone know where @hanisuckles is?,esfj,¿Alguien sabe dónde está @hanisuckles?
1369,aye what does nnn mean in bios? tia!,esfj,¡aye ¿qué significa nnn en bios? tia!
1370,Aye @soseo0404 ,esfj,Aye @soseo0404
1371, the sun is still shining in milan and i have lots of energy left to socialize. everyone please be my guest. d…,esfj, el sol sigue brillando en milán y me queda mucha energía para socializar. todos por favor sean mis invitados. d...
1372,Aye why does my heart go on beating? Why do these eyes of mine cry?,esfj,¿Por qué sigue latiendo mi corazón? ¿Por qué lloran estos ojos míos?
1373,"Aye • Is anyone up for a late night talk? We can have a light conversation or a deep one, you choose. Leave a like…",esfj,"¿Alguien se apunta a una charla nocturna? Podemos tener una conversación ligera o profunda, tú eliges. Deja un like..."
1374," Good evening, people! I’m here to expand my social circle once again and I would love to have more new friend…",esfj," ¡Buenas noches, gente! Estoy aquí para ampliar mi círculo social una vez más y me encantaría tener más nuevo amigo..."
1375, English Only. A 1994-born man from the Korean Hiphop and R&amp;B scene is on the lookout for more companions. Tel…,esfj, Sólo en inglés. Nacido en 1994 en la escena Hiphop y R&amp;B coreana busca más compañeros. Tel...
1376,Aye @meangyu_k ❤️https://t.co/zYo1TIOkuq,esfj,Aye @meangyu_k ❤️https://t.co/zYo1TIOkuq
1377,"Aye / Since it's pretty boring tonight, I'm looking for some people to talk in DM with. To start the conversation,…",esfj,"Aye / Como esta noche esta bastante aburrida, estoy buscando gente con quien hablar por DM. Para iniciar la conversación,..."
1378,"Aye 

How to stop having feelings for someone's girlfriend ? I want to move on but I cannot. Shes the only one I se…",esfj,"Sí

¿Cómo dejar de sentir algo por la novia de alguien? Quiero seguir adelante pero no puedo. Es la única persona que..."
1379,Aye I think I need more interactions since I'm just back from a long hiatus but I really don't know what to talk it'll ended up awkward🥲,esfj,"Aye creo que necesito más interacciones ya que estoy de vuelta de un largo paréntesis, pero realmente no sé qué hablar va a terminar awkward🥲"
1380," looking for some acquaintances who are willing to talk in DM. I am up for any kind of talks, just redden the…",esfj," busco algunos conocidos que esten dispuestos a hablar en DM. Estoy dispuesto a cualquier tipo de conversaciones, sólo enro..."
1381,"Why i keep thinking about her? But too scared to send her a message. I'm not ready for in love, even tho i kno I'm in love now / aye",esfj,"¿Por qué sigo pensando en ella? Pero demasiado asustado para enviarle un mensaje. No estoy listo para el amor, aunque yo kno estoy enamorado ahora / aye"
1382,"Aye hwang hyunjin-ssi, may i stuffs your mouth with tissues and affections? - 🐰",esfj,"Aye hwang hyunjin-ssi, ¿puedo llenarte la boca de pañuelos y afectos? - 🐰"
1383," hope it's not too late to make friends, here I am one of The Boyz members who is starting a new page and curr…",esfj," espero que no sea muy tarde para hacer amigos, aqui estoy uno de los miembros de The Boyz que esta empezando una nueva pagina y curr..."
1384,"Aye jaehyun, i have crush on you",esfj,"Aye Jaehyun, estoy enamorada de ti."
1385,aye sometime what your friends said always come true 🥲,esfj,aye alguna vez lo que dicen tus amigos siempre se hace realidad 🥲
1386,aye this is the youngest one of ive speaking — i hope it’s not too late to find some strictly english friends here!…,esfj,aye este es el más joven de ive hablando - espero que no sea demasiado tarde para encontrar algunos amigos estrictamente Inglés aquí! ...
1387,"Aye I need more of new friends, can you be one? -Moon",esfj,"Sí, necesito más amigos nuevos, ¿puedes ser uno? -Moon"
1388,"Aye god bless you too @leeseohyuk 🥺 i want talk with you more but kinda sleepy, can we talk again tomorrow? 빠이빠이 오빠…",esfj,"Aye dios te bendiga también @leeseohyuk 🥺 quiero hablar contigo más pero un poco de sueño, ¿podemos hablar de nuevo mañana? 빠이빠이 오빠..."
1389,"Aye @hoibomin sleep well and have a dream of me, love 💕",esfj,"Aye @hoibomin que duermas bien y sueñes conmigo, amor 💕"
1390,Aye  ,esfj,Sí
1391,  Good evening it’s Jiheon from fromis_9! 🍯 I just came back from my short-break and here i am trying to seek…,esfj,  ¡Buenas noches soy Jiheon de fromis_9! 🍯 Acabo de regresar de mis vacaciones cortas y aquí estoy tratando de buscar...
1392,Aye anyone up for a deep yet meaningful conversation? This is a Female who's born in 1989. Let's have a chitchat!,esfj,¿Alguien quiere una conversación profunda y significativa? Se trata de una mujer nacida en 1989. ¡Tengamos una charla!
1393," Here I am trying to expand my social circle once again, the urge to interact with more people is huge, let’s…",esfj," Aquí estoy intentando ampliar mi círculo social una vez más, las ganas de relacionarme con más gente son enormes, vamos..."
1394,Aye hello this is Chu with Churos!🤤🤤🤤,esfj,"Hola, soy Chu con Churos 🤤🤤🤤🤤."
1395," Creating a peace on my sanctuary was never done before so I need a companion to be talk with, I hope you will…",esfj," La creación de una paz en mi santuario nunca se hizo antes, así que necesito un compañero para ser hablar con, espero que..."
1396,Aye anyone up for some light interactions via DM? I'm bored. Drop a topic/question below and I'll come to you in a…,esfj,¿Alguien quiere interactuar por DM? Estoy aburrido. Dejar caer un tema / pregunta a continuación y voy a venir a usted en un...
1397,Quick Q. Which one of TVXQ / JYJ member you'd like to see on your timeline? Will be much appreciated if you help ch…,esfj,P. ¿Cuál de los miembros de TVXQ / JYJ te gustaría ver en tu línea de tiempo? Te agradeceré mucho que me ayudes...
1398,"Aye  ✧  It’s never too early or too late to start looking for companions? This is ITZY's youngest member, who has j…",esfj,"Aye ✧ Nunca es demasiado pronto ni demasiado tarde para empezar a buscar compañeros? Este es el miembro más joven de ITZY, que ha j..."
1399, An important message to all group leaders out there! Let’s join us. A retweet would be appreciated. 💫…,esfj, Un mensaje importante para todos los líderes de grupo. Unámonos. Un retweet sería apreciado. 💫...
1400,Aye is it too late for me to look for some friends and people to talk with? Been searching for my members and I hop…,esfj,Aye ¿es demasiado tarde para mí para buscar algunos amigos y gente con quien hablar? He estado buscando a mis miembros y espero...
1401,Aye   ,esfj,Sí
1402,    Sending my warmest regards to all timeline dwellers! I'm looking for potential ENG speaker best friends…,esfj,    ¡Enviando mis más cordiales saludos a todos los habitantes de la línea de tiempo! Estoy buscando potenciales mejores amigos altavoces ENG...
1403,I'm in the mood to try 72h with someone. is there anyone willing to spend 3 days with me? aye,esfj,Tengo ganas de probar 72h con alguien. ¿hay alguien dispuesto a pasar 3 días conmigo? aye
1404,Aye    ,esfj,Sí
1405,"   Good Eve, fellas. I am seeking for new pals to fill my timeline with new faces and I am in a mission fin…",esfj,"   Buenas vísperas, compañeros. Estoy buscando nuevos amigos para llenar mi línea de tiempo con nuevas caras y estoy en una misión fin..."
1406,Aye this has been a bored Christian Yu’s face claim here. Would you talk to me on DM? Drop a simple topic below and…,esfj,Aye este ha sido un reclamo aburrido de la cara de Christian Yu aquí. ¿Quieres hablar conmigo en DM? Caída de un tema simple a continuación y...
1407,Aye happy to see you happy! Even now we look like strangers 🙂 I wish nothing but your happiness ✨,esfj,¡Aye feliz de verte feliz! Incluso ahora parecemos extraños 🙂 No deseo otra cosa que tu felicidad ✨
1408,"aye this person needs a friendship immediately, who wants to be a volunteer??🙌",esfj,"aye esta persona necesita una amistad de inmediato, ¿quien quiere ser voluntario?🙌"
1409,"Aye good night @leeseohyuk you are a good person, continue to be a good person forever. ❤️ Remember this one!",esfj,"Aye buenas noches @leeseohyuk eres una buena persona, continua siendolo por siempre. ❤️ ¡Recuerda esto!"
1410,"Aye @heesehung it's sunday night, please go with your crush to the night market, or ask JJ hyung",esfj,"Aye @heesehung es domingo por la noche, por favor ve con tu amor al mercado nocturno, o pregúntale a JJ hyung."
1411,Aye I just wanna say.. SUMMER KING IS BACK!!!!!!!!!,esfj,Aye sólo quiero decir .. ¡¡¡¡¡¡¡¡¡REY DE VERANO ES BACK!!!!!!!!!
1412,"aye does anyone wanna be friends? i just made a new account and i need new friends. (eng only, ocrp)",esfj,"aye ¿alguien quiere ser amigos? acabo de hacer una nueva cuenta y necesito nuevos amigos. (solo eng, ocrp)"
1413,"aye i’m back after a long break, and starting over again. i would like to make new friends, and form meaningful con…",esfj,"Me gustaría hacer nuevos amigos, y formar una comunidad significativa..."
1414, Isn’t the quietness speaks too loud tonight? Let me save you from the emptiness in exchange for a friendship.…,esfj, ¿No habla demasiado alto el silencio esta noche? Déjame salvarte del vacío a cambio de una amistad....
1415,"Aye the wait is over, we'll be coming back real soon! Be ready for another summer bop from WINNER🏖️",esfj,"La espera ha terminado, ¡volveremos muy pronto! Prepárate para otra canción veraniega de WINNER🏖️"
1416, Just started a new life and currently have zero friends. So i decided to try finding new people to fill my em…,esfj, Acabo de empezar una nueva vida y actualmente tengo cero amigos. Así que decidí tratar de encontrar nuevas personas para llenar mi em...
1417,you like always and i’m sorry i couldn’t say this directly to you since i can’t access my accounts now.. i promise…,esfj,a ti como siempre y siento no haberte podido decir esto directamente ya que ahora no puedo acceder a mis cuentas.. te lo prometo...
1418,"@MXLMNHK i hope it’s not too late to send this, but happy international father’s day, papo! 🤍 it’s been a while sin…",esfj,"@MXLMNHK espero que no sea demasiado tarde para enviar esto, pero ¡feliz día internacional del padre, papo! 🤍 ha sido un tiempo sin..."
1419,📣 내일은 월요일이에요 aye,esfj,📣 Mañana es lunes aye
1420,Aye  𓆩♡𓆪  Nyang ! 😼 Tis' kitty is putting her paw out after a (very) long nap and is searching for her long lost fa…,esfj,¡Aye 𓆩♡𓆪 Nyang ! 😼 El gatito de Tis está sacando la patita después de una (muy) larga siesta y está buscando a su fa...
1421,Aye I’m in the mood to try spending my days with someone. Is there anyone who's willing to share each other's affec…,esfj,Aye estoy de humor para tratar de pasar mis días con alguien. ¿Hay alguien que esté dispuesto a compartir afec...
1422,Aye anyone mood for dm-an? Drop your current fav song and a reason why to start the convo 🫶🏻,esfj,¿Alguien tiene ganas de dm-an? Deje su canción favorita actual y una razón para iniciar la conversación 🫶🏻
1423,Aye i miss you.,esfj,"Sí, te echo de menos."
1424,Aye Which The Boyz member you’d like to see the most? Or is that any The Boyz squad who have any vacant spot? I cou…,esfj,¿Cuál es el miembro de The Boyz que más te gustaría ver? ¿O algún miembro de The Boyz que tenga alguna vacante? Puedo...
1425,"aye @eeunwoo_c 
https://t.co/EiSZ0gna0G",esfj,"aye @eeunwoo_c
https://t.co/EiSZ0gna0G"
1426,Aye - Good evening! I just back from long hibernation. I'm a OCRP of her that looking for mutuals to be friend and…,esfj,Buenas noches. Acabo de regresar de una larga hibernación. Soy un OCRP de ella que busca mutuos para ser amigo y...
1427,"Aye i’m starting a new as Yuna the Lee. For you guys that might don’t know about me, i’m a tough maknae from Brave…",esfj,"Aye estoy empezando una nueva como Yuna la Lee. Para ustedes que no saben acerca de mí, soy un maknae duro de Brave..."
1428,"Please don't be in love with someone else 😔

Aye",esfj,"Por favor no te enamores de otra persona 😔.

Aye"
1429,"Aye just in case you need a listening ear for whatever things, you can leave a trace down below and I’ll come to re…",esfj,"Aye sólo en caso de que necesite un oído que escucha para cualquier cosa, puede dejar un rastro abajo y voy a venir a re..."
1430,"Aye jaehyun jung, you look so handsome",esfj,"Aye Jaehyun Jung, te ves tan guapo."
1431,Aye how to say miss you without say it?! ✨,esfj,Aye ¡¿cómo decir te extraño sin decirlo?! ✨
1432,"Aye this has been one of angels that god let her to visit the world and she goes with the name, Seola. Does anyone…",esfj,"Aye este ha sido uno de los angeles que dios le dejo visitar el mundo y ella va con el nombre, Seola. ¿Alguien..."
1433,"AYE - Can I ask for help? I’m in dilemma to choose a muse, and intend to become an NCT Dream member, can you sugges…",esfj,"AYE - ¿Puedo pedir ayuda? Estoy en el dilema de elegir una musa, y la intención de convertirse en un miembro de NCT Dream, puede sugerir..."
1434,Aye I'm feeling bored and talkative so come forward and talk to me? You surely will have fun talking to me! Hehe th…,esfj,Aye me siento aburrido y hablador así que ven y habla conmigo? ¡Seguramente te divertirás hablando conmigo! Hehe th ...
1435,"Aye I just got back from my hiatus, does anyone here want to be friends with me? It's winwin from the NCT if you wondering",esfj,"Aye Acabo de regresar de mi hiato, ¿alguien aquí quiere ser amigo de mí? Soy Winwin de NCT si te lo preguntas."
1436,Aye is it too late to find companion on my private room chat? It would be delightful to have new family and best fr…,esfj,Aye ¿es demasiado tarde para encontrar compañero en mi sala privada de chat? Sería encantador tener nueva familia y mejor fr...
1437,"Aye tag your lonely single brother/sister, let me have it in return of money",esfj,"Aye etiquetar su solitario hermano / hermana soltera, déjame tenerlo a cambio de dinero"
1438,Aye does anyone want to be friend with this guy? Victon's Byungchan is waiting for you all!,esfj,¿Alguien quiere ser amigo de este chico? ¡Byungchan de Victon los está esperando a todos!
1439,Aye I’m looking for more English speakers in my timeline! Leave a trace by click the red button and check your foll…,esfj,¡Aye estoy buscando más angloparlantes en mi timeline! Dejar un rastro haciendo clic en el botón rojo y comprobar su foll...
1440,"Aye, can I have more 80s liners buddy and KHHRNB to be friends with me? This is Jay Park anyway",esfj,"Aye, ¿puedo tener más 80s liners amigo y KHHRNB para ser amigos conmigo? Este es Jay Park de todos modos"
1441," looking for more '94liner mates and others too, please colour the heart for a surprise follow and greetings. thank you!",esfj," en busca de más '94liner compañeros y otros también, por favor colorear el corazón para una sorpresa seguir y saludos. gracias!"
1442,"Aye  ┊ Hello, are there any english speakers (especially my bandmates) at this hour that wants to be friends? Kindl…",esfj,"Aye ┊ Hola, ¿hay algún hablante de Inglés (especialmente mis compañeros de banda) a esta hora que quiere ser amigos? Kindl..."
1443,"Aye is there any chinese RPs around? this man just started a new life here. If you have some of them in your following, mind to tag them?",esfj,"¿Hay algún RP chino por aquí? Este hombre acaba de empezar una nueva vida aquí. Si tienes alguno entre tus seguidores, ¿te importaría etiquetarlo?"
1444,Aye 늦게까지 일어나지 마,esfj,No te quedes despierto hasta tarde.
1445," Without knowing my identity other than I am an ENG speaker, I would love to have more friends to interact wit…",esfj," Sin conocer mi identidad aparte de que soy hablante de ENG, me encantaría tener más amigos con los que relacionarme..."
1446,Aye i really wanted to be 2nd- 3rd gen chara but i’m scared you guys wouldn’t know/ be friend with me,esfj,Aye yo realmente quería ser 2 ª - 3 ª chara gen pero tengo miedo de que ustedes no saben / ser amigo de mí
1447,"Aye do you feel more comfortable talking on the timeline or in DM‘s? And could you state your reason, whatever you choose.",esfj,"¿Te sientes más cómodo hablando en la línea de tiempo o en DM? Y podrías exponer tus razones, cualquiera que sea tu elección."
1448,"[ENG] 

I'm up at this hour, hoping to find someone with whom I can spend the night, so if you happen to come acros…",esfj,"[ENG]

Estoy levantado a estas horas, esperando encontrar a alguien con quien pasar la noche, así que si por casualidad te acercas..."
1449,"Aye Greetings everyone, this is Kang Daesung speaking who is looking for new people to interact with, especially my…",esfj,"Aye Saludos a todos, este es Kang Daesung hablando que está buscando gente nueva para interactuar, especialmente mi..."
1450,Aye please suggest me a friendly but fun OA. I prefer 100% eng. Thank you before,esfj,Aye por favor me sugieren un amistoso pero divertido OA. Prefiero 100% eng. Gracias antes
1451, The girl with the picture attached has a mission to be finished and her name is Song Hayoung. She is currentl…,esfj, La chica de la foto adjunta tiene una misión que cumplir y se llama Song Hayoung. Actualmente está...
1452,"Aye, sometimes giving up is the bravest choice.",esfj,"Sí, a veces rendirse es la opción más valiente."
1453,"Aye me is looking for someone to talk, drop yourself below!",esfj,"Aye me está buscando a alguien para hablar, ¡déjate caer abajo!"
1454,"Aye, looking for amiable peers to enliven my dusty timeline since I just got back from a hiatus. Especially my SEVE…",esfj,"Aye, en busca de compañeros amables para animar mi línea de tiempo polvoriento desde que acabo de regresar de un paréntesis. Especialmente mi SEVE..."
1455,"Aye Please do not sleep too late, Miss Bat. I see you enjoy your weekend and that thing make me happy. Tomorow is M…",esfj,"Aye Por favor, no duerma demasiado tarde, señorita Bat. Veo que disfrutas de tu fin de semana y eso me hace feliz. Mañana es M..."
1456,Aye can you tag an active Krystal RP? I’m a fan 👋,esfj,Aye puedes etiquetar un RP activo de Krystal? Soy fan 👋
1457," I'm not in the mood to make an appearance on timeline, anyone wants to have chat with me on DM? I'm fine with…",esfj," No estoy de humor para hacer una aparición en la línea de tiempo, ¿alguien quiere tener una charla conmigo en DM? Me parece bien..."
1458,Aye I’m basically just looking for friends who won’t mind listening to me talk and being lame ♥️ if we can both be…,esfj,Aye Básicamente estoy buscando amigos que no les importe escucharme hablar y ser cojo ♥️ si ambos podemos ser...
1459,Aye pleasant evening to all beautiful souls out there. Winter is here! Since I’ve been trapped in solitude for a re…,esfj,Aye noche agradable a todas las almas bellas por ahí. ¡El invierno está aquí! Ya que he estado atrapado en la soledad por un re...
1460,"Aye

I’m on the look out for more songs to add to my playlist. They can English or Korean… but this time, just fave…",esfj,"Sí

Estoy en la búsqueda de más canciones para añadir a mi lista de reproducción. Pueden ser inglesas o coreanas... pero esta vez, solo fave..."
1461,Aye this has been Josh's speaking. I'm looking for new friends to talk to and fill up my dry timeline. Anyone in?,esfj,Aye esto ha sido Josh hablando. Estoy buscando nuevos amigos con los que hablar y llenar mi seca línea de tiempo. ¿Alguien se apunta?
1462," Just started a new page in here 'till I realized how isolated myself was, so this post was made as an effort…",esfj," Acabo de empezar una nueva página aquí 'hasta que me di cuenta de lo aislado que estaba, por lo que este post se hizo como un esfuerzo..."
1463,Aye I'm looking for any English speakers who would like to be moots with me since my timeline been so quiet lately.…,esfj,Aye Estoy buscando cualquier hablantes de inglés que le gustaría ser moots conmigo desde mi línea de tiempo sido tan tranquilo lately....
1464,Aye this is TOP from BIGBANG speaking. I'm here looking for more active people to befriend with. Especially my 80s…,esfj,Soy TOP de BIGBANG. Estoy aqui buscando gente mas activa con quien entablar amistad. Especialmente mis 80s...
1465,"Aye show your before and after, let’s see your glow up! here’s mine",esfj,"Aye mostrar su antes y después, vamos a ver su brillo para arriba! aquí está la mía"
1466,"Anyway, this has been Jaehyun from NCT.",esfj,"De todos modos, este ha sido Jaehyun de NCT."
1467," Good evening. I am on a mission to find some peeps to be friends with. So, here I am in an attempt to call ou…",esfj," Buenas noches. Estoy en una misión para encontrar algunos píos para ser amigos. Por lo tanto, aquí estoy en un intento de llam..."
1468,Aye spuǝıɹɟ ǝq plnoɥs ǝʍ ʇsod sıɥʇ pɐǝɹ uɐɔ noʎ ɟI,esfj,Aye spuǝıɹɟ ǝq plnoɥs ǝʍ ʇsod sıɥʇ pɐǝɹ uɐɔ noʎ ɟI
1469,Aye Hi there. Without knowing my face claim. Is there anyone who wants to fill my heart and build a relationship wi…,esfj,Hola. Sin conocer mi cara reclamo. ¿Hay alguien que quiera llenar mi corazón y construir una relación con...
1470,   is there any fellow ENG speakers wants to be mutuals? it’s just for interaction purpose and looking for…,esfj,   ¿hay algún compañero de habla ENG que quiera ser mutualista? es solo para interactuar y buscar...
1471,Aye ✧ Greetings everyone. I'm searching for potential friends to talk and interact with. Also to fill her empty tim…,esfj,Aye ✧ Saludos a todos. Estoy buscando posibles amigos para hablar y relacionarme. También para llenar su tiempo vacío....
1472,"Aye this is ITZY Lia speaking! I’m looking for my members, labelmates, and bunch of people to mingle with! If you’r…",esfj,"Sí, habla ITZY Lia. ¡Estoy buscando a mis miembros, compañeros de sello, y un montón de gente para mezclarse con! Si eres..."
1473,aye .maybe this is the first time for you to receive a bouquet of flowers from your boyfriend --- thank you for tak…,esfj,aye .maybe this is the first time for you to receive a bouquet of flowers from your boyfriend --- thank you for tak...
1474,aye @limnaiyeon,esfj,aye @limnaiyeon
1475," Good evening. I am on a mission to find some peeps to be friends with. So, here I am in an attempt to call ou…",esfj," Buenas noches. Estoy en una misión para encontrar algunos píos para ser amigos. Por lo tanto, aquí estoy en un intento de llam..."
1476,Aye bidding my warmest greetings to everyone who stumbled upon this tweet! Tossing luck to seek new peers to befrie…,esfj,Un cordial saludo a todos los que se han topado con este tuit. Tossing suerte a buscar nuevos compañeros para befrie...
1477," Hoping that everyone had a pleasing weekend. I am here to seek for new peers to befriend with, strictly for E…",esfj," Espero que todos hayan tenido un agradable fin de semana. Estoy aquí para buscar nuevos compañeros para entablar amistad con, estrictamente para E..."
1478,[ENG] The timeline feels empty without you filled it with your beauty. If you are my members or just someone who wa…,esfj,[ENG] La línea de tiempo se siente vacía sin que la llenes con tu belleza. Si usted es mis miembros o simplemente alguien que...
1479,"Aye just starting new and I am in dire of new friends around especially KHHKRNB mate, come forth by replying this t…",esfj,"El equipo de la escuela de idiomas de la ciudad de Barcelona, está formado por un grupo de alumnos de la escuela de..."
1480,"Aye timeline people! People call me by Yoshi from Treasure and he, as the rumor says, is in need of some new friend…",esfj,"¡Aye gente de la línea de tiempo! La gente me llama por Yoshi del Tesoro y él, como dice el rumor, está en la necesidad de algún nuevo amigo ..."
1481, Good evening! I'm looking for new friends to talk to and interact with because I just got back and my timelin…,esfj, ¡Buenas noches! Estoy buscando nuevos amigos para hablar e interactuar con porque acabo de regresar y mi timelin...
1482,@HYUNBlNKWON aye RACOON ATTACK! pew pew!🤟🏻,esfj,@HYUNBlNKWON ¡aye RACOON ATTACK! 🤟🏻
1483,simply colored the heart aye to receive a DM from me !,esfj,¡simplemente colorear el corazón aye para recibir un DM de mí !
1484,"aye guys can you suggest any english open agency that still open registration? i’m in need, thank you!",esfj,"Hola chicos, ¿podéis sugerirme alguna agencia inglesa que todavía abra inscripciones? me hace falta, ¡gracias!"
1485,Aye Guys can you help me to choose one. Ni-ki enhypen or eunhwi tnx or soobin txt? Thankyou,esfj,Aye Chicos me podeis ayudar a elegir una. ¿Ni-ki enhypen o eunhwi tnx o soobin txt? Gracias
1486,"Aye if I make a random  gdm for watch movies together or just play some games, are you interested to join? its strictly eng",esfj,"Aye si hago un gdm al azar para ver películas juntos o simplemente jugar a algunos juegos, ¿estás interesado en unirse? su estrictamente eng"
1487,"Aye fellas. Just got back here and my timeline is kinda dry so please drop a random fact, TMI, or anything but hi b…",esfj,"Aye amigos. Acabo de regresar aquí y mi línea de tiempo es un poco seco así que por favor deje caer un hecho al azar, TMI, o cualquier cosa, pero hola b..."
1488,"Aye this is us, we are seeking for a home to stay, can we have a home? Thank you",esfj,"Aye este somos nosotros, estamos buscando un hogar para quedarse, ¿podemos tener un hogar? Gracias"
1489,"AYE —— Greetings, I’m here in search for new acquaintance and possible friendships. I go by the name of JENNIE KIM,…",esfj,"AYE -- Saludos, estoy aquí en busca de nuevos conocidos y posibles amistades. Voy por el nombre de JENNIE KIM,..."
1490,"Aye embark to a new journey in the wizarding world! If you're looking for 90% OA, we're open registration now!

https://t.co/PZwucEOkwz",esfj,"¡Aye embarcarse en un nuevo viaje en el mundo mágico! Si buscas un 90% de OA, ¡ya tenemos abierta la inscripción!

https://t.co/PZwucEOkwz"
1491,Aye bidding my warmest greetings to everyone who stumbled upon this tweet! Tossing luck to seek new peers to befrie…,esfj,Un cordial saludo a todos los que se han topado con este tuit. Tossing suerte a buscar nuevos compañeros para befrie...
1492,aye ★ the name is park gowon and she is looking for more people to add colors in her timeline. is there anyone who…,esfj,aye ★ el nombre es park gowon y esta buscando mas gente para agregar colores en su timeline. hay alguien que...
1493,"Aye are you jealous when your partner talk in a ""soft"" way to their brother/sister? like, feels afraid of something?",esfj,"¿Sientes celos cuando tu pareja habla de forma ""suave"" con su hermano/hermana? como, ¿siente miedo de algo?"
1494,"Aye Hi everyone Zhao Qing aka 赵晴 here!
I'm looking for
✨Chinese Rps
✨00L mates 
✨Actress&amp;Actor! 
✨ everyone who wan…",esfj,"¡Hola a todos Zhao Qing alias 赵晴 aquí!
Estoy buscando
✨Chinese Rps
✨00L compañeros
✨Actress&amp;¡Actor!
✨ todos los que quieran..."
1495,"aye ✮ i feel kinda chatty right now, so anyone is up for a light convo on dm? 💭 just redden the heart below, this h…",esfj,"me gustaria saber si hay alguien que me pueda ayudar en este momento. 💭 sólo enrojecer el corazón a continuación, este h..."
1496,Aye https://t.co/lcMlzHHDoO,esfj,Sí https://t.co/lcMlzHHDoO
1497,Aye this is Shin Yuna. Please leave a trace if you are an ENG speaker cause I'm craving to have new friends to talk with🤍,esfj,"Si, soy Shin Yuna. Por favor, deje un rastro si usted es un altavoz ENG porque estoy anhelando tener nuevos amigos para hablar with🤍"
1498,"Aye mind to have this Karina on your DM? You may leave a trace; redden the heart or drop a reply, feel free.",esfj,"¿Te importa tener a esta Karina en tu DM? Puedes dejar un rastro; enrojecer el corazón o dejar una respuesta, siéntete libre."
1499,Aye NCT’s the most Handsome guy’s speaking. anyone's up to share some affection with me for 3 days or more? Kindly…,esfj,Aye NCT es el tipo más guapo de hablar. ¿alguien está dispuesto a compartir un poco de afecto conmigo durante 3 días o más? Amablemente...
1500,Aye 밥은 먹었니?,esfj,Sí. ¿Has comido?
1501,"Aye splendid evening, earthlings. This has been Gaeul, and she's looking for some new acquaintances to be friend wi…",esfj,"Una noche espléndida, terrícolas. Esto ha sido Gaeul, y ella está buscando algunos nuevos conocidos para ser amigo wi..."
1502,"Aye / In the mood to find more Pentagon members to fill my timeline, please come forth and collect your favorite co…",esfj,"Aye / En el estado de ánimo para encontrar más miembros del Pentágono para llenar mi línea de tiempo, por favor..."
1503,"Aye @heesehung your head is round, that's cool",esfj,"Aye @heesehung su cabeza es redonda, eso es genial"
1504,Aye gathering people who were born in 2001 - 2003 to create GDM together. There's no specific criterias would be gi…,esfj,Aye reunir a las personas que nacieron en 2001 - 2003 para crear GDM juntos. No hay criterios específicos sería gi...
1505, summon yourself to help this guy out from the boredom by liking this tweet. one thing he can offer you; a goo…,esfj, convocate a ayudar a este chico a salir del aburrimiento dándole like a este tweet. una cosa que te puede ofrecer; un goo...
1506,Aye suggest me an ocrp name for her pls?,esfj,Aye me sugieren un nombre ocrp para ella pls?
